,path,crop,croplabel
361,/kaggle/input/kag2/jute/jute030a.jpeg,jute,0
362,/kaggle/input/kag2/jute/jute031ahs.jpeg,jute,0
363,/kaggle/input/kag2/jute/jute022arot.jpeg,jute,0
364,/kaggle/input/kag2/jute/jute039arot.jpeg,jute,0
365,/kaggle/input/kag2/jute/jute006a.jpeg,jute,0
366,/kaggle/input/kag2/jute/jute022ahf.jpeg,jute,0
367,/kaggle/input/kag2/jute/jute019ahf.jpeg,jute,0
368,/kaggle/input/kag2/jute/jute010ahf.jpeg,jute,0
369,/kaggle/input/kag2/jute/jute008arot.jpeg,jute,0
370,/kaggle/input/kag2/jute/jute032ahs.jpeg,jute,0
371,/kaggle/input/kag2/jute/jute031a.jpeg,jute,0
372,/kaggle/input/kag2/jute/jute037ahs.jpeg,jute,0
373,/kaggle/input/kag2/jute/jute003ahf.jpeg,jute,0
374,/kaggle/input/kag2/jute/jute007a.jpeg,jute,0
375,/kaggle/input/kag2/jute/jute004ahs.jpeg,jute,0
376,/kaggle/input/kag2/jute/jute020ahs.jpeg,jute,0
377,/kaggle/input/kag2/jute/jute021arot.jpeg,jute,0
378,/kaggle/input/kag2/jute/jute023arot.jpeg,jute,0
379,/kaggle/input/kag2/jute/jute010ahs.jpeg,jute,0
380,/kaggle/input/kag2/jute/jute038ahf.jpeg,jute,0
381,/kaggle/input/kag2/jute/jute037arot.jpeg,jute,0
382,/kaggle/input/kag2/jute/jute016arot.jpeg,jute,0
383,/kaggle/input/kag2/jute/jute009arot.jpeg,jute,0
384,/kaggle/input/kag2/jute/jute031ahf.jpeg,jute,0
385,/kaggle/input/kag2/jute/jute030arot.jpeg,jute,0
386,/kaggle/input/kag2/jute/jute027ahs.jpeg,jute,0
387,/kaggle/input/kag2/jute/jute029ahs.jpeg,jute,0
388,/kaggle/input/kag2/jute/jute034ahs.jpeg,jute,0
389,/kaggle/input/kag2/jute/jute036arot.jpeg,jute,0
390,/kaggle/input/kag2/jute/jute030ahs.jpeg,jute,0
391,/kaggle/input/kag2/jute/jute016ahf.jpeg,jute,0
392,/kaggle/input/kag2/jute/jute018ahs.jpeg,jute,0
393,/kaggle/input/kag2/jute/jute026ahf.jpeg,jute,0
394,/kaggle/input/kag2/jute/jute023ahs.jpeg,jute,0
395,/kaggle/input/kag2/jute/jute009a.jpeg,jute,0
396,/kaggle/input/kag2/jute/jute012a.jpeg,jute,0
397,/kaggle/input/kag2/jute/jute027arot.jpeg,jute,0
398,/kaggle/input/kag2/jute/jute023ahf.jpeg,jute,0
399,/kaggle/input/kag2/jute/jute022ahs.jpeg,jute,0
400,/kaggle/input/kag2/jute/jute032ahf.jpeg,jute,0
401,/kaggle/input/kag2/jute/jute015ahf.jpeg,jute,0
402,/kaggle/input/kag2/jute/jute013ahf.jpeg,jute,0
403,/kaggle/input/kag2/jute/jute014a.jpeg,jute,0
404,/kaggle/input/kag2/jute/jute027a.jpeg,jute,0
405,/kaggle/input/kag2/jute/jute014arot.jpeg,jute,0
406,/kaggle/input/kag2/jute/jute015arot.jpeg,jute,0
407,/kaggle/input/kag2/jute/jute003arot.jpeg,jute,0
408,/kaggle/input/kag2/jute/jute035a.jpeg,jute,0
409,/kaggle/input/kag2/jute/jute001a.jpeg,jute,0
410,/kaggle/input/kag2/jute/jute002arot.jpeg,jute,0
411,/kaggle/input/kag2/jute/jute035ahs.jpeg,jute,0
412,/kaggle/input/kag2/jute/jute033ahs.jpeg,jute,0
413,/kaggle/input/kag2/jute/jute033ahf.jpeg,jute,0
414,/kaggle/input/kag2/jute/jute013a.jpeg,jute,0
415,/kaggle/input/kag2/jute/jute020ahf.jpeg,jute,0
416,/kaggle/input/kag2/jute/jute006ahf.jpeg,jute,0
417,/kaggle/input/kag2/jute/jute007arot.jpeg,jute,0
418,/kaggle/input/kag2/jute/jute032a.jpeg,jute,0
419,/kaggle/input/kag2/jute/jute011arot.jpeg,jute,0
420,/kaggle/input/kag2/jute/jute001ahf.jpeg,jute,0
421,/kaggle/input/kag2/jute/jute004a.jpeg,jute,0
422,/kaggle/input/kag2/jute/jute024a.jpeg,jute,0
423,/kaggle/input/kag2/jute/jute021ahs.jpeg,jute,0
424,/kaggle/input/kag2/jute/jute024ahs.jpeg,jute,0
425,/kaggle/input/kag2/jute/jute036ahf.jpeg,jute,0
426,/kaggle/input/kag2/jute/jute009ahf.jpeg,jute,0
427,/kaggle/input/kag2/jute/jute016a.jpeg,jute,0
428,/kaggle/input/kag2/jute/jute021a.jpeg,jute,0
429,/kaggle/input/kag2/jute/jute038ahs.jpeg,jute,0
430,/kaggle/input/kag2/jute/jute004arot.jpeg,jute,0
431,/kaggle/input/kag2/jute/jute037a.jpeg,jute,0
432,/kaggle/input/kag2/jute/jute035arot.jpeg,jute,0
433,/kaggle/input/kag2/jute/jute038a.jpeg,jute,0
434,/kaggle/input/kag2/jute/jute012ahf.jpeg,jute,0
435,/kaggle/input/kag2/jute/jute029a.jpeg,jute,0
436,/kaggle/input/kag2/jute/jute013arot.jpeg,jute,0
437,/kaggle/input/kag2/jute/jute028ahs.jpeg,jute,0
438,/kaggle/input/kag2/jute/jute027ahf.jpeg,jute,0
439,/kaggle/input/kag2/jute/jute026arot.jpeg,jute,0
440,/kaggle/input/kag2/jute/jute025arot.jpeg,jute,0
441,/kaggle/input/kag2/jute/jute024arot.jpeg,jute,0
442,/kaggle/input/kag2/jute/jute006arot.jpeg,jute,0
443,/kaggle/input/kag2/jute/jute014ahs.jpeg,jute,0
444,/kaggle/input/kag2/jute/jute005a.jpeg,jute,0
445,/kaggle/input/kag2/jute/jute036a.jpeg,jute,0
446,/kaggle/input/kag2/jute/jute039ahs.jpeg,jute,0
447,/kaggle/input/kag2/jute/jute037ahf.jpeg,jute,0
448,/kaggle/input/kag2/jute/jute021ahf.jpeg,jute,0
449,/kaggle/input/kag2/jute/jute025a.jpeg,jute,0
450,/kaggle/input/kag2/jute/jute006ahs.jpeg,jute,0
451,/kaggle/input/kag2/jute/jute011a.jpeg,jute,0
452,/kaggle/input/kag2/jute/jute017ahf.jpeg,jute,0
453,/kaggle/input/kag2/jute/jute002ahs.jpeg,jute,0
454,/kaggle/input/kag2/jute/jute040a.jpeg,jute,0
455,/kaggle/input/kag2/jute/jute035ahf.jpeg,jute,0
456,/kaggle/input/kag2/jute/jute039a.jpeg,jute,0
457,/kaggle/input/kag2/jute/jute015ahs.jpeg,jute,0
458,/kaggle/input/kag2/jute/jute009ahs.jpeg,jute,0
459,/kaggle/input/kag2/jute/jute028ahf.jpeg,jute,0
460,/kaggle/input/kag2/jute/jute007ahs.jpeg,jute,0
461,/kaggle/input/kag2/jute/jute034arot.jpeg,jute,0
462,/kaggle/input/kag2/jute/jute017a.jpeg,jute,0
463,/kaggle/input/kag2/jute/jute008a.jpeg,jute,0
464,/kaggle/input/kag2/jute/jute034ahf.jpeg,jute,0
465,/kaggle/input/kag2/jute/jute010arot.jpeg,jute,0
466,/kaggle/input/kag2/jute/jute015a.jpeg,jute,0
467,/kaggle/input/kag2/jute/jute008ahs.jpeg,jute,0
468,/kaggle/input/kag2/jute/jute019ahs.jpeg,jute,0
469,/kaggle/input/kag2/jute/jute010a.jpeg,jute,0
470,/kaggle/input/kag2/jute/jute012ahs.jpeg,jute,0
471,/kaggle/input/kag2/jute/jute005ahf.jpeg,jute,0
472,/kaggle/input/kag2/jute/jute038arot.jpeg,jute,0
473,/kaggle/input/kag2/jute/jute030ahf.jpeg,jute,0
474,/kaggle/input/kag2/jute/jute040ahs.jpeg,jute,0
475,/kaggle/input/kag2/jute/jute012arot.jpeg,jute,0
476,/kaggle/input/kag2/jute/jute020a.jpeg,jute,0
477,/kaggle/input/kag2/jute/jute036ahs.jpeg,jute,0
478,/kaggle/input/kag2/jute/jute019a.jpeg,jute,0
479,/kaggle/input/kag2/jute/jute013ahs.jpeg,jute,0
480,/kaggle/input/kag2/maize/maize020ahf.jpeg,maize,1
481,/kaggle/input/kag2/maize/maize035ahf.jpeg,maize,1
482,/kaggle/input/kag2/maize/maize021ahf.jpeg,maize,1
483,/kaggle/input/kag2/maize/maize022arot.jpeg,maize,1
484,/kaggle/input/kag2/maize/maize014hs.jpeg,maize,1
485,/kaggle/input/kag2/maize/maize011ahs.jpeg,maize,1
486,/kaggle/input/kag2/maize/maize008a.jpeg,maize,1
487,/kaggle/input/kag2/maize/maize016ahf.jpeg,maize,1
488,/kaggle/input/kag2/maize/maize021ahs.jpeg,maize,1
489,/kaggle/input/kag2/maize/maize011ahf.jpeg,maize,1
490,/kaggle/input/kag2/maize/maize039a.jpeg,maize,1
491,/kaggle/input/kag2/maize/maize031arot.jpeg,maize,1
492,/kaggle/input/kag2/maize/maize028arot.jpeg,maize,1
493,/kaggle/input/kag2/maize/maize029arot.jpeg,maize,1
494,/kaggle/input/kag2/maize/maize037ahs.jpeg,maize,1
495,/kaggle/input/kag2/maize/maize020ahs.jpeg,maize,1
496,/kaggle/input/kag2/maize/maize007hs.jpeg,maize,1
497,/kaggle/input/kag2/maize/maize031ahf.jpeg,maize,1
498,/kaggle/input/kag2/maize/maize017ahs.jpeg,maize,1
499,/kaggle/input/kag2/maize/maize019a.jpeg,maize,1
500,/kaggle/input/kag2/maize/maize032a.jpeg,maize,1
501,/kaggle/input/kag2/maize/maize018a.jpeg,maize,1
502,/kaggle/input/kag2/maize/maize013ahs.jpeg,maize,1
503,/kaggle/input/kag2/maize/maize024arot.jpeg,maize,1
504,/kaggle/input/kag2/maize/maize001ahs.jpeg,maize,1
505,/kaggle/input/kag2/maize/maize015ahs.jpeg,maize,1
506,/kaggle/input/kag2/maize/maize003ahs.jpeg,maize,1
507,/kaggle/input/kag2/maize/maize004ahs.jpeg,maize,1
508,/kaggle/input/kag2/maize/maize025arot.jpeg,maize,1
509,/kaggle/input/kag2/maize/maize035arot.jpeg,maize,1
510,/kaggle/input/kag2/maize/maize037a.jpeg,maize,1
511,/kaggle/input/kag2/maize/maize019ahs.jpeg,maize,1
512,/kaggle/input/kag2/maize/maize030ahf.jpeg,maize,1
513,/kaggle/input/kag2/maize/maize005arot.jpeg,maize,1
514,/kaggle/input/kag2/maize/maize019arot.jpeg,maize,1
515,/kaggle/input/kag2/maize/maize027ahf.jpeg,maize,1
516,/kaggle/input/kag2/maize/maize038ahs.jpeg,maize,1
517,/kaggle/input/kag2/maize/maize036a.jpeg,maize,1
518,/kaggle/input/kag2/maize/maize016ahs.jpeg,maize,1
519,/kaggle/input/kag2/maize/maize002arot.jpeg,maize,1
520,/kaggle/input/kag2/maize/maize015arot.jpeg,maize,1
521,/kaggle/input/kag2/maize/maize014hf.jpeg,maize,1
522,/kaggle/input/kag2/maize/maize009a.jpeg,maize,1
523,/kaggle/input/kag2/maize/maize012ahf.jpeg,maize,1
524,/kaggle/input/kag2/maize/maize039arot.jpeg,maize,1
525,/kaggle/input/kag2/maize/maize032ahf.jpeg,maize,1
526,/kaggle/input/kag2/maize/maize023a.jpeg,maize,1
527,/kaggle/input/kag2/maize/maize009arot.jpeg,maize,1
528,/kaggle/input/kag2/maize/maize020arot.jpeg,maize,1
529,/kaggle/input/kag2/maize/maize034a.jpeg,maize,1
530,/kaggle/input/kag2/maize/maize012arot.jpeg,maize,1
531,/kaggle/input/kag2/maize/maize026ahs.jpeg,maize,1
532,/kaggle/input/kag2/maize/maize006rot.jpeg,maize,1
533,/kaggle/input/kag2/maize/maize025ahs.jpeg,maize,1
534,/kaggle/input/kag2/maize/maize027a.jpeg,maize,1
535,/kaggle/input/kag2/maize/maize015ahf.jpeg,maize,1
536,/kaggle/input/kag2/maize/maize033ahs.jpeg,maize,1
537,/kaggle/input/kag2/maize/maize017a.jpeg,maize,1
538,/kaggle/input/kag2/maize/maize035a.jpeg,maize,1
539,/kaggle/input/kag2/maize/maize028ahf.jpeg,maize,1
540,/kaggle/input/kag2/maize/maize010a.jpeg,maize,1
541,/kaggle/input/kag2/maize/maize020a.jpeg,maize,1
542,/kaggle/input/kag2/maize/maize031ahs.jpeg,maize,1
543,/kaggle/input/kag2/maize/maize022ahf.jpeg,maize,1
544,/kaggle/input/kag2/maize/maize030ahs.jpeg,maize,1
545,/kaggle/input/kag2/maize/maize033ahf.jpeg,maize,1
546,/kaggle/input/kag2/maize/maize007.jpeg,maize,1
547,/kaggle/input/kag2/maize/maize002ahf.jpeg,maize,1
548,/kaggle/input/kag2/maize/maize039ahf.jpeg,maize,1
549,/kaggle/input/kag2/maize/maize012ahs.jpeg,maize,1
550,/kaggle/input/kag2/maize/maize018ahf.jpeg,maize,1
551,/kaggle/input/kag2/maize/maize021a.jpeg,maize,1
552,/kaggle/input/kag2/maize/maize029a.jpeg,maize,1
553,/kaggle/input/kag2/maize/maize035ahs.jpeg,maize,1
554,/kaggle/input/kag2/maize/maize033arot.jpeg,maize,1
555,/kaggle/input/kag2/maize/maize025ahf.jpeg,maize,1
556,/kaggle/input/kag2/maize/maize018arot.jpeg,maize,1
557,/kaggle/input/kag2/maize/maize009ahf.jpeg,maize,1
558,/kaggle/input/kag2/maize/maize024a.jpeg,maize,1
559,/kaggle/input/kag2/maize/maize008arot.jpeg,maize,1
560,/kaggle/input/kag2/maize/maize024ahs.jpeg,maize,1
561,/kaggle/input/kag2/maize/maize018ahs.jpeg,maize,1
562,/kaggle/input/kag2/maize/maize040arot.jpeg,maize,1
563,/kaggle/input/kag2/maize/maize038arot.jpeg,maize,1
564,/kaggle/input/kag2/maize/maize002a.jpeg,maize,1
565,/kaggle/input/kag2/maize/maize024ahf.jpeg,maize,1
566,/kaggle/input/kag2/maize/maize011a.jpeg,maize,1
567,/kaggle/input/kag2/maize/maize023arot.jpeg,maize,1
568,/kaggle/input/kag2/maize/maize004ahf.jpeg,maize,1
569,/kaggle/input/kag2/maize/maize030a.jpeg,maize,1
570,/kaggle/input/kag2/maize/maize030arot.jpeg,maize,1
571,/kaggle/input/kag2/maize/maize032ahs.jpeg,maize,1
572,/kaggle/input/kag2/maize/maize034ahs.jpeg,maize,1
573,/kaggle/input/kag2/maize/maize005ahs.jpeg,maize,1
574,/kaggle/input/kag2/maize/maize006.jpeg,maize,1
575,/kaggle/input/kag2/maize/maize032arot.jpeg,maize,1
576,/kaggle/input/kag2/maize/maize006hf.jpeg,maize,1
577,/kaggle/input/kag2/maize/maize023ahs.jpeg,maize,1
578,/kaggle/input/kag2/maize/maize028ahs.jpeg,maize,1
579,/kaggle/input/kag2/maize/maize034ahf.jpeg,maize,1
580,/kaggle/input/kag2/maize/maize002ahs.jpeg,maize,1
581,/kaggle/input/kag2/maize/maize039ahs.jpeg,maize,1
582,/kaggle/input/kag2/maize/maize016a.jpeg,maize,1
583,/kaggle/input/kag2/maize/maize025a.jpeg,maize,1
584,/kaggle/input/kag2/maize/maize009ahs.jpeg,maize,1
585,/kaggle/input/kag2/maize/maize005a.jpeg,maize,1
586,/kaggle/input/kag2/maize/maize031a.jpeg,maize,1
587,/kaggle/input/kag2/maize/maize026a.jpeg,maize,1
588,/kaggle/input/kag2/maize/maize040ahf.jpeg,maize,1
589,/kaggle/input/kag2/maize/maize003a.jpeg,maize,1
590,/kaggle/input/kag2/maize/maize036ahs.jpeg,maize,1
591,/kaggle/input/kag2/maize/maize036ahf.jpeg,maize,1
592,/kaggle/input/kag2/maize/maize013a.jpeg,maize,1
593,/kaggle/input/kag2/maize/maize026arot.jpeg,maize,1
594,/kaggle/input/kag2/maize/maize007hf.jpeg,maize,1
595,/kaggle/input/kag2/maize/maize013arot.jpeg,maize,1
596,/kaggle/input/kag2/maize/maize005ahf.jpeg,maize,1
597,/kaggle/input/kag2/maize/maize040ahs.jpeg,maize,1
598,/kaggle/input/kag2/maize/maize006hs.jpeg,maize,1
599,/kaggle/input/kag2/maize/maize014.jpeg,maize,1
600,/kaggle/input/kag2/maize/maize034arot.jpeg,maize,1
601,/kaggle/input/kag2/maize/maize026ahf.jpeg,maize,1
602,/kaggle/input/kag2/maize/maize010ahf.jpeg,maize,1
603,/kaggle/input/kag2/maize/maize028a.jpeg,maize,1
604,/kaggle/input/kag2/maize/maize001arot.jpeg,maize,1
605,/kaggle/input/kag2/maize/maize003ahf.jpeg,maize,1
606,/kaggle/input/kag2/maize/maize037ahf.jpeg,maize,1
607,/kaggle/input/kag2/maize/maize001a.jpeg,maize,1
608,/kaggle/input/kag2/maize/maize014rot.jpeg,maize,1
609,/kaggle/input/kag2/maize/maize001ahf.jpeg,maize,1
610,/kaggle/input/kag2/maize/maize022ahs.jpeg,maize,1
611,/kaggle/input/kag2/maize/maize015a.jpeg,maize,1
612,/kaggle/input/kag2/maize/maize017arot.jpeg,maize,1
613,/kaggle/input/kag2/maize/maize013ahf.jpeg,maize,1
614,/kaggle/input/kag2/maize/maize038ahf.jpeg,maize,1
615,/kaggle/input/kag2/maize/maize033a.jpeg,maize,1
616,/kaggle/input/kag2/maize/maize016arot.jpeg,maize,1
617,/kaggle/input/kag2/maize/maize029ahf.jpeg,maize,1
618,/kaggle/input/kag2/maize/maize027ahs.jpeg,maize,1
619,/kaggle/input/kag2/maize/maize029ahs.jpeg,maize,1
620,/kaggle/input/kag2/maize/maize012a.jpeg,maize,1
621,/kaggle/input/kag2/maize/maize022a.jpeg,maize,1
622,/kaggle/input/kag2/maize/maize007rot.jpeg,maize,1
623,/kaggle/input/kag2/maize/maize010arot.jpeg,maize,1
624,/kaggle/input/kag2/maize/maize019ahf.jpeg,maize,1
625,/kaggle/input/kag2/maize/maize017ahf.jpeg,maize,1
626,/kaggle/input/kag2/maize/maize027arot.jpeg,maize,1
627,/kaggle/input/kag2/maize/maize021arot.jpeg,maize,1
628,/kaggle/input/kag2/maize/maize038a.jpeg,maize,1
629,/kaggle/input/kag2/maize/maize008ahf.jpeg,maize,1
630,/kaggle/input/kag2/maize/maize023ahf.jpeg,maize,1
631,/kaggle/input/kag2/maize/maize010ahs.jpeg,maize,1
632,/kaggle/input/kag2/maize/maize011arot.jpeg,maize,1
633,/kaggle/input/kag2/maize/maize008ahs.jpeg,maize,1
634,/kaggle/input/kag2/maize/maize004arot.jpeg,maize,1
635,/kaggle/input/kag2/maize/maize004a.jpeg,maize,1
636,/kaggle/input/kag2/maize/maize003arot.jpeg,maize,1
637,/kaggle/input/kag2/maize/maize037arot.jpeg,maize,1
638,/kaggle/input/kag2/maize/maize040a.jpeg,maize,1
639,/kaggle/input/kag2/rice/rice024ahs.jpeg,rice,2
640,/kaggle/input/kag2/rice/rice025arot.jpeg,rice,2
641,/kaggle/input/kag2/rice/rice002a.jpeg,rice,2
642,/kaggle/input/kag2/rice/rice023arot.jpeg,rice,2
643,/kaggle/input/kag2/rice/rice006a.jpeg,rice,2
644,/kaggle/input/kag2/rice/rice018ahf.jpeg,rice,2
645,/kaggle/input/kag2/rice/rice008a.jpeg,rice,2
646,/kaggle/input/kag2/rice/rice013ahf.jpeg,rice,2
647,/kaggle/input/kag2/rice/rice037arot.jpeg,rice,2
648,/kaggle/input/kag2/rice/rice020ahs.jpeg,rice,2
649,/kaggle/input/kag2/rice/rice027ahs.jpeg,rice,2
650,/kaggle/input/kag2/rice/rice033ahf.jpeg,rice,2
651,/kaggle/input/kag2/rice/rice039ahs.jpeg,rice,2
652,/kaggle/input/kag2/rice/rice010arot.jpeg,rice,2
653,/kaggle/input/kag2/rice/rice033a.jpeg,rice,2
654,/kaggle/input/kag2/rice/rice017a.jpeg,rice,2
655,/kaggle/input/kag2/rice/rice037a.jpeg,rice,2
656,/kaggle/input/kag2/rice/rice001ahs.jpeg,rice,2
657,/kaggle/input/kag2/rice/rice010ahf.jpeg,rice,2
658,/kaggle/input/kag2/rice/rice037ahf.jpeg,rice,2
659,/kaggle/input/kag2/rice/rice014arot.jpeg,rice,2
660,/kaggle/input/kag2/rice/rice011ahf.jpeg,rice,2
661,/kaggle/input/kag2/rice/rice024a.jpeg,rice,2
662,/kaggle/input/kag2/rice/rice019a.jpeg,rice,2
663,/kaggle/input/kag2/rice/rice035ahs.jpeg,rice,2
664,/kaggle/input/kag2/rice/rice001ahf.jpeg,rice,2
665,/kaggle/input/kag2/rice/rice002ahf.jpeg,rice,2
666,/kaggle/input/kag2/rice/rice012ahf.jpeg,rice,2
667,/kaggle/input/kag2/rice/rice013a.jpeg,rice,2
668,/kaggle/input/kag2/rice/rice012a.jpeg,rice,2
669,/kaggle/input/kag2/rice/rice015ahf.jpeg,rice,2
670,/kaggle/input/kag2/rice/rice033ahs.jpeg,rice,2
671,/kaggle/input/kag2/rice/rice036arot.jpeg,rice,2
672,/kaggle/input/kag2/rice/rice009ahf.jpeg,rice,2
673,/kaggle/input/kag2/rice/rice011a.jpeg,rice,2
674,/kaggle/input/kag2/rice/rice005arot.jpeg,rice,2
675,/kaggle/input/kag2/rice/rice026ahs.jpeg,rice,2
676,/kaggle/input/kag2/rice/rice021a.jpeg,rice,2
677,/kaggle/input/kag2/rice/rice022a.jpeg,rice,2
678,/kaggle/input/kag2/rice/rice024arot.jpeg,rice,2
679,/kaggle/input/kag2/rice/rice034ahs.jpeg,rice,2
680,/kaggle/input/kag2/rice/rice005ahf.jpeg,rice,2
681,/kaggle/input/kag2/rice/rice036a.jpeg,rice,2
682,/kaggle/input/kag2/rice/rice012ahs.jpeg,rice,2
683,/kaggle/input/kag2/rice/rice001a.jpeg,rice,2
684,/kaggle/input/kag2/rice/rice028ahs.jpeg,rice,2
685,/kaggle/input/kag2/rice/rice031ahs.jpeg,rice,2
686,/kaggle/input/kag2/rice/rice029arot.jpeg,rice,2
687,/kaggle/input/kag2/rice/rice005a.jpeg,rice,2
688,/kaggle/input/kag2/rice/rice007a.jpeg,rice,2
689,/kaggle/input/kag2/rice/rice029a.jpeg,rice,2
690,/kaggle/input/kag2/rice/rice003arot.jpeg,rice,2
691,/kaggle/input/kag2/rice/rice031arot.jpeg,rice,2
692,/kaggle/input/kag2/rice/rice004arot.jpeg,rice,2
693,/kaggle/input/kag2/rice/rice007arot.jpeg,rice,2
694,/kaggle/input/kag2/rice/rice007ahs.jpeg,rice,2
695,/kaggle/input/kag2/rice/rice040ahf.jpeg,rice,2
696,/kaggle/input/kag2/rice/rice028a.jpeg,rice,2
697,/kaggle/input/kag2/rice/rice014a.jpeg,rice,2
698,/kaggle/input/kag2/rice/rice038arot.jpeg,rice,2
699,/kaggle/input/kag2/rice/rice002ahs.jpeg,rice,2
700,/kaggle/input/kag2/rice/rice019ahf.jpeg,rice,2
701,/kaggle/input/kag2/rice/rice036ahs.jpeg,rice,2
702,/kaggle/input/kag2/rice/rice003a.jpeg,rice,2
703,/kaggle/input/kag2/rice/rice029ahf.jpeg,rice,2
704,/kaggle/input/kag2/rice/rice038a.jpeg,rice,2
705,/kaggle/input/kag2/rice/rice004ahf.jpeg,rice,2
706,/kaggle/input/kag2/rice/rice023a.jpeg,rice,2
707,/kaggle/input/kag2/rice/rice039a.jpeg,rice,2
708,/kaggle/input/kag2/rice/rice003ahs.jpeg,rice,2
709,/kaggle/input/kag2/rice/rice023ahs.jpeg,rice,2
710,/kaggle/input/kag2/rice/rice008ahf.jpeg,rice,2
711,/kaggle/input/kag2/rice/rice025ahf.jpeg,rice,2
712,/kaggle/input/kag2/rice/rice030ahf.jpeg,rice,2
713,/kaggle/input/kag2/rice/rice017ahs.jpeg,rice,2
714,/kaggle/input/kag2/rice/rice031a.jpeg,rice,2
715,/kaggle/input/kag2/rice/rice026ahf.jpeg,rice,2
716,/kaggle/input/kag2/rice/rice040ahs.jpeg,rice,2
717,/kaggle/input/kag2/rice/rice005ahs.jpeg,rice,2
718,/kaggle/input/kag2/rice/rice010a.jpeg,rice,2
719,/kaggle/input/kag2/rice/rice030a.jpeg,rice,2
720,/kaggle/input/kag2/rice/rice009a.jpeg,rice,2
721,/kaggle/input/kag2/rice/rice029ahs.jpeg,rice,2
722,/kaggle/input/kag2/rice/rice003ahf.jpeg,rice,2
723,/kaggle/input/kag2/rice/rice013ahs.jpeg,rice,2
724,/kaggle/input/kag2/rice/rice016ahs.jpeg,rice,2
725,/kaggle/input/kag2/rice/rice022ahf.jpeg,rice,2
726,/kaggle/input/kag2/rice/rice013arot.jpeg,rice,2
727,/kaggle/input/kag2/rice/rice032ahs.jpeg,rice,2
728,/kaggle/input/kag2/rice/rice036ahf.jpeg,rice,2
729,/kaggle/input/kag2/rice/rice027ahf.jpeg,rice,2
730,/kaggle/input/kag2/rice/rice037ahs.jpeg,rice,2
731,/kaggle/input/kag2/rice/rice006arot.jpeg,rice,2
732,/kaggle/input/kag2/rice/rice012arot.jpeg,rice,2
733,/kaggle/input/kag2/rice/rice039ahf.jpeg,rice,2
734,/kaggle/input/kag2/rice/rice040a.jpeg,rice,2
735,/kaggle/input/kag2/rice/rice017arot.jpeg,rice,2
736,/kaggle/input/kag2/rice/rice028ahf.jpeg,rice,2
737,/kaggle/input/kag2/rice/rice034ahf.jpeg,rice,2
738,/kaggle/input/kag2/rice/rice020arot.jpeg,rice,2
739,/kaggle/input/kag2/rice/rice025a.jpeg,rice,2
740,/kaggle/input/kag2/rice/rice004a.jpeg,rice,2
741,/kaggle/input/kag2/rice/rice032ahf.jpeg,rice,2
742,/kaggle/input/kag2/rice/rice026arot.jpeg,rice,2
743,/kaggle/input/kag2/rice/rice016a.jpeg,rice,2
744,/kaggle/input/kag2/rice/rice025ahs.jpeg,rice,2
745,/kaggle/input/kag2/rice/rice039arot.jpeg,rice,2
746,/kaggle/input/kag2/rice/rice023ahf.jpeg,rice,2
747,/kaggle/input/kag2/rice/rice040arot.jpeg,rice,2
748,/kaggle/input/kag2/rice/rice019ahs.jpeg,rice,2
749,/kaggle/input/kag2/rice/rice007ahf.jpeg,rice,2
750,/kaggle/input/kag2/rice/rice035arot.jpeg,rice,2
751,/kaggle/input/kag2/rice/rice028arot.jpeg,rice,2
752,/kaggle/input/kag2/rice/rice026a.jpeg,rice,2
753,/kaggle/input/kag2/rice/rice008ahs.jpeg,rice,2
754,/kaggle/input/kag2/rice/rice032arot.jpeg,rice,2
755,/kaggle/input/kag2/rice/rice024ahf.jpeg,rice,2
756,/kaggle/input/kag2/rice/rice035a.jpeg,rice,2
757,/kaggle/input/kag2/rice/rice022ahs.jpeg,rice,2
758,/kaggle/input/kag2/rice/rice030arot.jpeg,rice,2
759,/kaggle/input/kag2/rice/rice011arot.jpeg,rice,2
760,/kaggle/input/kag2/rice/rice011ahs.jpeg,rice,2
761,/kaggle/input/kag2/rice/rice034arot.jpeg,rice,2
762,/kaggle/input/kag2/rice/rice021ahf.jpeg,rice,2
763,/kaggle/input/kag2/rice/rice014ahs.jpeg,rice,2
764,/kaggle/input/kag2/rice/rice006ahf.jpeg,rice,2
765,/kaggle/input/kag2/rice/rice008arot.jpeg,rice,2
766,/kaggle/input/kag2/rice/rice009arot.jpeg,rice,2
767,/kaggle/input/kag2/rice/rice016arot.jpeg,rice,2
768,/kaggle/input/kag2/rice/rice010ahs.jpeg,rice,2
769,/kaggle/input/kag2/rice/rice021arot.jpeg,rice,2
770,/kaggle/input/kag2/rice/rice018arot.jpeg,rice,2
771,/kaggle/input/kag2/rice/rice020a.jpeg,rice,2
772,/kaggle/input/kag2/rice/rice009ahs.jpeg,rice,2
773,/kaggle/input/kag2/rice/rice027arot.jpeg,rice,2
774,/kaggle/input/kag2/rice/rice017ahf.jpeg,rice,2
775,/kaggle/input/kag2/rice/rice001arot.jpeg,rice,2
776,/kaggle/input/kag2/rice/rice033arot.jpeg,rice,2
777,/kaggle/input/kag2/rice/rice020ahf.jpeg,rice,2
778,/kaggle/input/kag2/rice/rice015ahs.jpeg,rice,2
779,/kaggle/input/kag2/rice/rice015arot.jpeg,rice,2
780,/kaggle/input/kag2/rice/rice014ahf.jpeg,rice,2
781,/kaggle/input/kag2/rice/rice038ahf.jpeg,rice,2
